lid,rid
427363,1193040
1156667,1198893
581614,943472
934591,1144195
864995,1115917
344789,539500
928921,1161768
189542,242652
1031390,1060964
95365,277220
731713,805862
1128710,1178102
829902,936998
194153,705171
325139,674958
44358,1165719
34643,1137053
541609,914141
73135,983293
210321,671266
575841,1077455
86121,1075019
408808,900872
91614,1002873
459280,876062
404566,468960
459846,796687
483918,565532
1190011,1218014
90368,430645
162991,737007
389546,492462
375712,633611
719833,1198438
80313,564112
23783,52580
111485,943763
331193,558906
292268,747458
44683,887059
1084285,1154336
263058,530171
733689,1104030
510027,623803
421446,1039779
206070,867326
825895,931186
507926,1128630
60052,134498
500496,1223154
701145,916129
435581,1039848
52102,231430
109538,313552
294171,1143123
411591,1066918
616303,710148
306690,1158795
865601,962705
408294,1100358
839594,1011450
570120,1119922
110230,624521
429558,988070
93149,1036865
579831,1131850
440991,496306
822105,1041254
10779,477436
735536,794671
227355,459752
566606,965425
66447,100969
306966,1049264
395526,995686
490158,1067340
452401,458923
118383,277451
915738,1162630
22274,215520
1063061,1083796
244455,694047
133251,368969
219859,459318
277765,886362
269522,751039
294866,1107296
77648,287494
533895,697975
232397,302636
268472,348875
15082,134021
88338,867364
27753,1064132
380296,1157258
65815,591644
733444,826910
240728,1097944
447190,1213901
571466,756775
302096,452145
709742,791630
51704,851871
274105,546834
302610,691724
123492,838318
282729,283858
925590,1160803
460310,540012
25525,1205158
119395,312449
459500,882736
504094,834415
149862,1152311
816185,836044
205839,637029
331567,507953
90112,908162
462573,1182695
222641,928822
837824,1029191
367188,725837
627467,1052929
484747,1209232
1100859,1118035
60699,935686
71710,752046
944259,1083166
287497,1000621
64267,856888
749504,1204803
175472,298314
460935,469481
737606,1084553
404231,1084414
272752,566580
127437,842043
648326,662509
910398,1220600
260338,652560
171764,1056121
192451,1159236
667799,1077905
444307,1108296
350483,1123512
35121,566551
271556,429771
169902,842698
248117,1130887
438594,1188023
884050,1194369
899211,1161623
14670,79500
135322,343692
326195,515111
402479,535396
23449,1041710
70294,353100
695610,1123380
786668,877531
369640,1126940
287471,1111774
55984,1131053
384886,405305
808631,1023069
352821,643888
150270,168824
418225,851494
81153,908805
131967,698523
846098,1185276
570128,704748
520891,959071
130001,608886
928320,1186490
127816,986493
251704,793718
503215,527329
888421,1028188
102293,973958
874013,1123931
143533,583587
491014,722250
753021,759351
121420,186854
329857,822231
83862,201070
17284,634868
228577,686696
39504,616518
1145086,1171532
246706,413141
451810,456845
130815,920757
350876,483771
147789,265990
187506,1023104
310152,381198
190779,1189940
25011,1179757
248767,804439
352695,1198844
401326,688357
124625,1121406
649621,828663
303970,343693
177807,391365
118646,831131
289937,374079
324666,538199
431721,654110
113044,710177
1022720,1182680
34737,113835
10481,692872
295111,590937
214649,531239
658327,1154931
1036821,1059810
276547,513340
580581,987357
582179,788221
426430,1002874
386194,1208454
346517,1221437
209319,1163756
109989,116913
219986,927847
396486,689741
1060674,1158234
99062,1199215
137417,961234
1091126,1114722
87230,751773
209133,572260
298378,623646
832018,1162178
246404,564403
584017,944253
62597,830644
292037,869792
616174,981743
158928,310508
89331,537393
672482,767460
505449,874558
522918,1107030
251116,654647
229301,805493
512796,607403
296904,520858
233705,573057
584707,846605
264419,960498
297809,350775
70769,403276
169079,626768
758971,895243
399054,545349
208585,422840
205201,636609
219227,553751
507802,627218
752120,1215411
29788,317824
41950,729183
435775,1133434
19736,439511
504498,1012566
762733,948714
257109,1037007
208488,745434
155696,839624
413847,498062
217780,342233
856207,1075695
710348,1127952
317028,973340
401334,939394
69436,815249
423969,559317
100424,549887
307759,612815
245023,1099663
310039,639071
394057,536196
278447,338997
144873,508762
92550,793362
469441,919664
66330,437434
237448,418954
146890,1070664
682054,864441
121040,1028495
35965,774802
546750,969921
148976,473850
349125,638802
849536,1207747
712363,856084
42528,1216749
103921,268640
312644,773324
722095,1146154
280317,972502
961342,1181477
533847,615867
168571,321315
491698,1042644
960333,1140337
496749,1025965
390646,1039713
335773,1053176
456939,566304
379066,1159854
175574,633763
466838,588863
956033,992101
585512,1075355
66662,934393
618724,1118897
31322,878952
596817,845395
612946,874167
90771,595226
989007,1058106
2287,103129
455256,1196692
699450,1074689
37370,320206
158947,366295
61140,424072
375789,714449
474667,1031797
164294,511990
141112,525987
676453,839467
58153,327967
452600,1063194
136892,627453
463343,1220575
122073,298913
646924,919090
118909,369658
649204,1062285
15964,93645
149841,784531
423024,566941
229513,1123849
114642,775338
737957,781263
140909,196311
176970,475594
627871,1049546
66180,787855
275984,690571
196056,1091029
114325,824865
438979,880934
960711,1021233
549536,1077366
928275,1166531
584172,1203580
915142,986863
367251,549006
720380,1166958
912463,1130461
808442,1130099
604468,1116915
10281,578718
328039,549671
538589,863939
566927,1099055
1003012,1135420
102279,587374
399035,909973
34852,1127808
436343,719014
187494,1213404
582494,842191
619844,706546
373054,657010
84957,227056
1125930,1209997
987631,1108204
105516,608190
112755,1169355
274852,489802
132069,629541
321464,388705
775084,955806
933769,1075338
335216,1069203
134999,238475
309859,807022
801242,1012091
355034,521540
37749,1211164
592229,738301
338326,889547
161078,716028
329939,1138880
63933,346701
156267,953213
62597,234048
717463,1100615
121091,159915
57822,946196
1064325,1100602
898752,1063311
358430,1178422
351130,1131914
920659,1088595
196380,1123717
63903,760691
322739,797194
81420,511455
466696,593212
597487,669671
477116,580754
232626,617725
610169,754570
427955,631958
920240,1060503
537942,1152107
547122,969364
432298,929263
15245,1151258
147420,552380
342620,518470
77778,729315
429489,884169
306801,1176904
436273,563910
52333,69323
166778,715636
81512,263176
822562,1042287
17603,266755
43527,850379
272682,685463
78709,931275
34184,805077
322405,627546
609436,1174644
19203,149895
570894,835611
14840,931220
929996,1202325
141781,512993
437295,452479
873516,1072282
218671,356742
363090,675830
600712,1025435
47246,790594
249262,353733
379572,541950
406892,757310
104136,869769
312677,606158
150995,804793
530942,959070
152696,283228
450112,637364
697897,1144041
243316,876892
511249,988469
482595,933630
891267,941535
744010,1022120
667439,825237
611281,1016833
850674,880358
12210,656690
219548,1124673
563165,925126
81663,434190
186755,1011882
18065,394062
360686,833030
668460,1069693
245002,976718
1161264,1171580
445008,1170409
533369,981185
50683,382154
252571,984955
304648,1016060
133373,1141669
115320,396495
709456,1152393
214360,466707
270231,923892
643916,1027910
149280,402747
278050,822535
22139,846927
107718,271556
360855,912221
414795,517181
613415,777676
24361,503130
547150,744589
250009,266017
203396,757683
466284,671444
440312,953152
129284,1143803
145752,256488
349190,355305
245463,798643
473096,537688
295389,1036844
315323,1082567
620790,640061
639482,1045847
681985,1132249
625632,867319
382589,391503
648346,845340
166708,1100698
316871,1059855
470340,1114678
955371,1203580
347552,457701
59323,617621
9287,770076
142027,1139928
178916,225276
278049,402038
135985,908149
691299,775789
582995,778823
995274,1086621
344002,1212684
147012,1012106
118394,644196
405466,1093604
66394,183082
231336,671673
210458,638388
125626,1021987
27879,1045106
82199,372268
589542,1178388
397158,816781
1071394,1117802
139519,968586
305899,470072
643935,1024903
331131,473009
709576,1192071
684158,753073
79869,267802
54219,539173
345366,378247
417417,512568
558360,775768
22237,476582
1347,136224
100670,925734
167729,1214255
113818,1122649
347256,505422
44896,943411
949035,1215384
748330,1101478
800012,871004
656,382989
174645,635317
227377,1106903
45340,1003431
559560,1216722
370722,383290
112162,245931
611342,1026079
1072660,1115756
443171,636131
297833,1013650
700735,1078117
88064,800644
197468,1203274
97061,428851
358673,738554
213717,320759
588545,849763
762557,1066797
707465,1049597
617102,652287
114837,939270
165829,1151602
364715,914841
708839,737948
107718,479318
52814,887672
344185,672517
111643,366600
63415,1047629
54029,971698
78155,252264
772075,864801
644432,878164
496876,585601
149703,717940
353981,759808
590845,730281
537118,695947
291271,638636
50168,381037
161565,846080
19202,1110322
435397,1143115
209544,940707
20377,240550
75156,246673
761352,1031353
588266,820146
808034,1189069
670663,748745
709090,877517
386264,1069225
824491,973064
273441,902809
686319,915177
746458,1114778
963360,1155173
313251,450300
190065,442862
536940,703380
1132112,1218560
631437,863263
436216,1204860
351947,818066
278605,322617
238079,623685
210509,1203728
178549,452650
109686,111037
277605,314774
861822,1108965
365776,776546
78561,808212
732611,1033461
126275,1125684
412718,958510
525062,616936
51873,947147
91883,862889
539537,970549
177496,710353
389833,1070192
1151625,1167097
184220,580914
402439,689397
34239,697053
932894,985069
912198,1161385
764847,1059351
705475,944367
28357,1182317
166688,702700
459773,876857
363012,546366
198492,625577
813437,1094725
95647,1199333
368838,444824
257413,733714
338011,1016601
861822,941822
26869,338926
469495,1209219
319836,542101
203015,322876
347862,498145
239707,911721
269453,1054717
393473,1189873
581613,1213803
302557,846536
416429,861115
170025,824824
190303,438438
919377,1144153
223606,1037372
387460,590669
175457,879517
515669,762364
368339,703086
76279,1080220
545661,618702
278928,836055
815066,984645
578322,859620
804,989363
613740,688603
358535,395585
371990,1179792
864319,923581
360627,772233
112409,992608
481418,915858
117072,1094294
598969,649827
229540,314229
501346,661870
888157,1208064
88175,450458
80894,479814
589278,1003681
66100,570640
507086,773339
198134,744477
140749,471789
481102,761907
288321,904455
72174,1016560
348038,1163962
608884,1024463
216895,456677
872464,940272
162754,643594
199170,797239
539525,689062
843834,1130295
215380,631904
105516,1058640
202461,1131423
173813,1048483
582022,1055166
813853,1183191
382589,481840
502978,666398
865316,888873
476758,583571
651893,1183814
305633,1145988
345687,1145760
30657,660656
122884,713495
141055,987556
525647,1156546
221849,283152
596746,998660
263497,318301
772922,803999
1040872,1043826
15679,673080
36073,182917
669434,768637
131495,206203
629062,1004881
249344,686196
203434,1190602
519346,573679
144186,837824
255983,720163
518592,644335
515251,798202
901012,926017
34260,944538
154220,1171993
432380,1124731
505644,955968
271825,834518
504094,548563
744177,878419
960416,1059383
356896,1085813
164229,1181134
950439,995816
254424,394875
49980,479298
969867,1069694
747825,789744
61716,1054524
867600,894845
42949,907170
165763,759594
61586,1201972
695266,717016
654028,742303
263758,280492
469683,994905
25837,196027
314646,344980
174361,530860
15862,1157865
374635,387694
683360,1114437
120347,803562
125739,369587
778757,797581
137286,1115066
466476,558190
529988,827544
405742,1215838
349930,423120
348034,777475
269453,1069322
151434,1050106
433029,479318
74769,876973
156897,1033960
232101,1083414
672517,1059434
97477,987202
345278,1166600
367175,617388
201775,403706
39986,639405
454627,953112
166820,858845
127332,1075430
533523,790081
324825,410502
158041,732587
217298,286867
33705,977631
1056137,1130950
540801,968294
352187,485013
22557,377665
22099,625779
893157,928817
123111,1187224
521815,960402
382341,1056912
817004,828448
65349,710883
615287,910769
774359,902666
364216,893749
358171,505133
931464,954474
177503,798852
1162790,1182529
774782,976893
399870,553833
146585,815237
257567,330742
942962,1018389
409581,1168586
1108965,1161623
1347,101997
774438,1022345
769702,1001098
734398,989445
144563,673209
309006,1216733
494056,1089749
142221,968602
1059081,1184324
619494,697390
692280,1066563
601845,1185276
600395,1094967
695278,834264
184183,887911
898040,1167726
67919,1070917
125405,358706
318704,488690
8853,1064284
16798,84666
73759,611468
76971,490964
109686,527284
693657,721627
1077410,1127742
467561,935949
55330,115918
669537,737327
589679,1037827
575126,965006
286990,330263
95241,911744
488125,1033746
11406,876631
750914,865298
280390,631583
342665,494029
369159,403523
257104,621091
78143,599429
733237,920715
317799,646291
314828,869833
175931,442376
61167,555482
714343,864117
668772,861754
711318,827127
52494,447370
35853,947878
3587,377765
116347,569496
531511,990154
431862,846024
592186,896192
1039130,1188366
154328,987497
337469,631029
822442,1133378
890614,1222718
470189,648251
449791,467173
647485,1054948
1124158,1205302
144227,427620
802964,902470
793783,1010652
771752,794269
490771,575004
562236,780908
22527,409424
168517,426102
359184,1174806
297098,642288
8202,709127
1149012,1192980
319307,1033067
715309,1188086
899458,994390
254972,727459
908532,960243
362188,681272
136224,1102826
314205,1172732
873880,1221314
461813,856244
233040,622332
840825,1146430
416397,796075
553070,1010474
699717,1150070
790211,985951
45701,1147733
744863,871794
945321,960159
30704,595024
203176,987043
277098,292235
71338,839159
107455,748683
334541,515852
944640,1002054
55549,321913
323089,1012477
89397,736488
206803,666269
606166,671079
806098,948771
709741,713233
405477,454700
580243,1124309
165182,367729
758765,1142137
686219,860316
293644,905811
449054,1104363
217104,378517
39814,583515
623375,834391
232791,550678
314870,718326
115162,462973
764087,1207989
305442,611624
79153,785924
18993,627325
